-5.763976506385829618e-02,-5.168894911813697729e-02,5.461216040801010431e-04,-6.282100262286305536e+01,-8.182212336558083621e+01,6.362183610640025790e+02
-5.733287070239010547e-02,-5.141365532042609793e-02,5.702920806281476258e-04,-6.281934404653213733e+01,-8.182136963248899519e+01,6.362670377357630969e+02
-5.793349727386785941e-02,-5.192254530957402664e-02,5.098574178875350761e-04,-6.282068347575071243e+01,-8.181667261401587155e+01,6.361817451019355758e+02
-5.789523332982719761e-02,-5.135694210728090903e-02,5.753973073871097507e-04,-6.282298706698386326e+01,-8.182154154679842861e+01,6.362615735148035583e+02
-5.810964327549503899e-02,-5.170797547136095351e-02,5.512946868863541350e-04,-6.282404895553372626e+01,-8.182492414494474531e+01,6.362354618941849367e+02
-5.804271938137971210e-02,-5.159315613110599524e-02,5.755625367909950659e-04,-6.281753871220646346e+01,-8.182262382405082235e+01,6.362334374557018464e+02
-5.743527758539976324e-02,-5.219409164432437659e-02,5.364527289379220467e-04,-6.281653983127760910e+01,-8.181969005315882271e+01,6.361756514880391933e+02
-5.804541452256831158e-02,-5.168644183346452620e-02,4.976252085892552638e-04,-6.282634346449206930e+01,-8.181973616215897493e+01,6.362268895931564430e+02
-5.751177788194472562e-02,-5.130323698534166449e-02,5.841490486051519743e-04,-6.282164589602754035e+01,-8.182190455545836016e+01,6.362511909449108316e+02
-5.760985842414582947e-02,-5.161030578201195040e-02,5.717585615505746052e-04,-6.281906455555235169e+01,-8.182330422067555276e+01,6.362377266182518269e+02
-5.770380167628527679e-02,-5.198804745087357015e-02,5.640060210255813753e-04,-6.281787286359873690e+01,-8.182328270871900600e+01,6.362173323902227366e+02
-5.799183866840210838e-02,-5.187436300873625450e-02,5.545773261073467467e-04,-6.281576623358997580e+01,-8.182213814838192434e+01,6.362505737802106296e+02
-5.790225442257760508e-02,-5.207374159621549342e-02,5.483333828425520631e-04,-6.281758518899501098e+01,-8.182087818588844641e+01,6.361780717591593657e+02
-5.806482356303928338e-02,-5.121787573415022971e-02,5.971904735072354215e-04,-6.282301819320118597e+01,-8.182501911457495680e+01,6.362567407837627798e+02
-5.733796064333398362e-02,-5.213484545174076890e-02,5.680316615725294893e-04,-6.281931718866344738e+01,-8.182173498865918759e+01,6.361377426035300005e+02
-5.799684964716921715e-02,-5.204404602148843262e-02,5.179618859209840845e-04,-6.281839098239345276e+01,-8.181971550619863365e+01,6.361979632709064845e+02
-5.756564641308536956e-02,-5.185145390956952260e-02,5.136697795297406888e-04,-6.282308490268950862e+01,-8.181717458292780520e+01,6.361839625967820666e+02
-5.788400483241409183e-02,-5.146063155201014566e-02,5.602914917097030984e-04,-6.282036195522042021e+01,-8.182149162456768465e+01,6.362692519049012390e+02
-5.801367774035931513e-02,-5.157837210317922638e-02,5.617948045049154940e-04,-6.282336625646228612e+01,-8.182158132923768790e+01,6.362327350569836426e+02
-5.746408915650146054e-02,-5.198837981563803057e-02,5.148495562752750327e-04,-6.282581778526198946e+01,-8.182108265447087092e+01,6.361611510862494470e+02
-5.815713700935921937e-02,-5.164434112297135865e-02,5.785367232090223369e-04,-6.282313940217790105e+01,-8.182234911534044386e+01,6.362601653282673624e+02
-5.772931419459620406e-02,-5.210608907278824892e-02,5.248296034140129693e-04,-6.282060500632778854e+01,-8.182219465934491609e+01,6.361573048148109137e+02
-5.819276749629219425e-02,-5.248092306618262065e-02,5.286035695319087156e-04,-6.281523101860605607e+01,-8.182213106662892699e+01,6.361657206159217139e+02
-5.779825266355038960e-02,-5.156212459090513817e-02,5.620932862076356623e-04,-6.282008390564838862e+01,-8.182120405573083133e+01,6.362299767583608627e+02
-5.731118163772002533e-02,-5.132982337214520713e-02,5.871596233937078236e-04,-6.281743436612268994e+01,-8.182557485219534499e+01,6.362404478971145636e+02
-5.775021640321940236e-02,-5.172589902985696292e-02,5.410636659528286286e-04,-6.281986525283101486e+01,-8.182333158627228897e+01,6.362287231141159509e+02
-5.736118593398133875e-02,-5.160830721819231748e-02,5.635410750671310904e-04,-6.281828441941593155e+01,-8.182424872550011230e+01,6.362225091879488446e+02
-5.746652091742198570e-02,-5.140972634351898690e-02,4.948725128496130792e-04,-6.282246832851407703e+01,-8.181446170387555128e+01,6.362290768531059939e+02
-5.727982376246797819e-02,-5.207607936763077039e-02,5.212403238970342648e-04,-6.281582027634725307e+01,-8.182023679913064029e+01,6.361615968663908234e+02
-5.740476171044080894e-02,-5.211515624741312747e-02,5.963526145193672216e-04,-6.281436897009648845e+01,-8.182650458084562217e+01,6.361625830882650234e+02
-5.810239477689553567e-02,-5.219886062593590698e-02,5.438674769545831034e-04,-6.281693372179849177e+01,-8.182015317705469215e+01,6.361930557346362320e+02
-5.802940613612864867e-02,-5.171774542487812820e-02,5.478432992010617191e-04,-6.282616850694587640e+01,-8.182263332281621615e+01,6.362544139075430394e+02
-5.779538458030450410e-02,-5.174196912103299489e-02,5.551439058354920315e-04,-6.282111207296563293e+01,-8.182455055201812399e+01,6.361686384337473328e+02
-5.794527269157170174e-02,-5.231557399287785348e-02,5.379751322669574761e-04,-6.281612712123816067e+01,-8.182360921579511626e+01,6.361775183383861076e+02
-5.795611778999158747e-02,-5.164955129098850600e-02,5.225797636955614462e-04,-6.282425024219185161e+01,-8.182304411013537049e+01,6.362416370833893779e+02
-5.768671234432627692e-02,-5.160958295252010553e-02,5.283541590076307149e-04,-6.282331531163393379e+01,-8.181822774700880530e+01,6.362452194781002390e+02
-5.790701216364461945e-02,-5.193830295686416992e-02,5.723983816742928693e-04,-6.282145395238639907e+01,-8.182191547597356873e+01,6.362087645465582000e+02
-5.765026337249395949e-02,-5.188428388345604769e-02,5.323861673169346482e-04,-6.281824994185807043e+01,-8.182239788835866534e+01,6.361744598890445559e+02
-5.738529579655957807e-02,-5.176477300744882631e-02,5.702843171556327062e-04,-6.281624655062432083e+01,-8.182127600032093540e+01,6.361769460958225864e+02
-5.744026699783115475e-02,-5.164421703094441291e-02,5.842573314713433476e-04,-6.281752589396785424e+01,-8.182290274101775651e+01,6.361849237115486631e+02
-5.719240105449653611e-02,-5.125113231505570160e-02,5.157660949369619052e-04,-6.282505486201755218e+01,-8.182097910637455129e+01,6.362276899139217221e+02
-5.751628093365582228e-02,-5.117888403436904321e-02,5.643799430793254059e-04,-6.282306921347420570e+01,-8.182144607078041076e+01,6.362574486773673925e+02
-5.776352506074914489e-02,-5.213915194181886759e-02,5.696842587212241210e-04,-6.281585870404033045e+01,-8.182382357918713467e+01,6.361744262990057450e+02
-5.810369892127015268e-02,-5.190036970156820806e-02,5.688862705120398527e-04,-6.281622965105202638e+01,-8.182055511916959745e+01,6.362142310799691813e+02
-5.758710370208541818e-02,-5.140506245431367138e-02,5.516961380540991427e-04,-6.281920150738486797e+01,-8.182131620085276325e+01,6.361923659671647329e+02
-5.832329058481337120e-02,-5.189803852238490667e-02,5.052565988895178816e-04,-6.281955370229417923e+01,-8.181840754553083173e+01,6.362164899102124309e+02
-5.747419340966482965e-02,-5.178276261691706212e-02,6.243605458187032964e-04,-6.281650021194285216e+01,-8.182953902097568744e+01,6.361681864583956667e+02
-5.711457299448233216e-02,-5.172821883711258700e-02,5.408392955903645665e-04,-6.282091604083892378e+01,-8.182107840304405499e+01,6.362084855326158959e+02
-5.771583872379656283e-02,-5.125812657904676301e-02,5.595785311697772449e-04,-6.282544958199338225e+01,-8.182142054918627139e+01,6.362398865076529546e+02
-5.769992069357852277e-02,-5.169924737911311269e-02,5.567037775066158113e-04,-6.281761687433852615e+01,-8.182268659634782182e+01,6.362023342788924083e+02
-5.790765431551159886e-02,-5.177539228206342464e-02,5.343678679433262616e-04,-6.281977221284502377e+01,-8.181840663568449656e+01,6.362110049580201121e+02
-5.767433720917310158e-02,-5.207682276543542516e-02,5.656837218173715919e-04,-6.281685050555648075e+01,-8.182580266488014331e+01,6.362065225566807385e+02
-5.820555921957384915e-02,-5.123620506371699690e-02,5.644661049650765740e-04,-6.282571518662573595e+01,-8.182360630509683119e+01,6.362923648083104808e+02
-5.764229164323099452e-02,-5.223331082894979577e-02,5.385896243809666509e-04,-6.281567606517558744e+01,-8.182139166956481802e+01,6.361585638809250440e+02
-5.742101296592570792e-02,-5.156490239911803303e-02,5.834610782691822218e-04,-6.281728228422675642e+01,-8.182259361348249627e+01,6.362328284211429263e+02
-5.796500196820596196e-02,-5.200935132834746955e-02,5.715624119221746069e-04,-6.281403726951709388e+01,-8.182201173329964661e+01,6.362129778270647193e+02
-5.792658778264043323e-02,-5.151717204832870906e-02,5.275026225484782689e-04,-6.282141671756622969e+01,-8.182202685387417773e+01,6.362245846966563931e+02
-5.761570423993154361e-02,-5.162083651035391518e-02,5.530341674076750614e-04,-6.282149257212127225e+01,-8.182255714515227396e+01,6.362088401974552880e+02
-5.817534688625627254e-02,-5.160138683125906067e-02,5.396472337811429685e-04,-6.282581902360747961e+01,-8.181809854839622176e+01,6.362327157306373238e+02
-5.761222798554405111e-02,-5.166912443569963986e-02,6.209650568916697758e-04,-6.281554863019956514e+01,-8.182722941046577603e+01,6.362355586603187021e+02
-5.773238695360841111e-02,-5.106388014641322082e-02,5.960531556424598920e-04,-6.281910351172984264e+01,-8.182382060868279439e+01,6.363164408782392911e+02
-5.751070042585573056e-02,-5.174910119816636400e-02,5.335009010166500820e-04,-6.281905613701690783e+01,-8.181854301933196894e+01,6.361789060641203832e+02
-5.765277903649881908e-02,-5.121180303047506016e-02,6.135414599016692644e-04,-6.282187409907892572e+01,-8.182872428427306488e+01,6.362773298609077983e+02
-5.795241124200273264e-02,-5.189651888368979060e-02,5.905702120888559233e-04,-6.281806185477599058e+01,-8.182441681367404840e+01,6.361997883589790490e+02
-5.701000678001846844e-02,-5.177773191551810622e-02,5.866017546728803569e-04,-6.281725513010732698e+01,-8.182496549458031154e+01,6.361973347950840889e+02
-5.787874032706280536e-02,-5.185371408283442896e-02,5.266275265038000827e-04,-6.281675052075802768e+01,-8.182210268455619939e+01,6.362221267258768194e+02
-5.791802536724695305e-02,-5.185387477391987382e-02,5.150251084694803692e-04,-6.282208053386467839e+01,-8.182162454281018427e+01,6.362403219303200785e+02
-5.733658893081031160e-02,-5.156892413227807254e-02,5.595345706863154647e-04,-6.282231326124685467e+01,-8.182210299261218722e+01,6.362111329048401558e+02
-5.780264706408500680e-02,-5.190955348956290821e-02,5.277891581233253851e-04,-6.282072838526858050e+01,-8.181929084480084668e+01,6.361873947381515109e+02
-5.777230945403584450e-02,-5.144204332267336005e-02,5.789745614141061794e-04,-6.282188420955824171e+01,-8.182038329566857726e+01,6.362169505352754868e+02
-5.792202571001351524e-02,-5.184570083754492381e-02,5.259556471171875688e-04,-6.282063440277078570e+01,-8.181819332550202262e+01,6.362207885418425803e+02
-5.764345938103069417e-02,-5.129231208796142250e-02,5.962915565734019365e-04,-6.281676946610672729e+01,-8.182448169985890729e+01,6.362692630175296244e+02
-5.772084839915220256e-02,-5.175759719285443622e-02,5.482597885845398415e-04,-6.281670315337230193e+01,-8.182274966125571325e+01,6.362283546291648690e+02
-5.814406987279861772e-02,-5.189316315734698176e-02,5.638822780121078345e-04,-6.281885436219797469e+01,-8.182310831918806571e+01,6.362147137067705671e+02
-5.759287105432483317e-02,-5.176156503359591321e-02,5.544786022862054596e-04,-6.282049604835974321e+01,-8.182110913541396258e+01,6.361908419318990582e+02
-5.728583408161237733e-02,-5.209849225574383902e-02,5.201611615110259034e-04,-6.282134142580374458e+01,-8.182192051150018131e+01,6.361897048545723692e+02
-5.765932413285550923e-02,-5.100922245460782350e-02,5.498432724452467562e-04,-6.282905630331501357e+01,-8.182141473675031307e+01,6.362697595438188500e+02
-5.735385815256207470e-02,-5.153105270393317644e-02,5.993602121263600507e-04,-6.281794450483987902e+01,-8.182609194736642166e+01,6.362256630602178120e+02
-5.746700458792493305e-02,-5.169413707839264766e-02,5.913551592822331336e-04,-6.282150505379004102e+01,-8.182223843453412826e+01,6.361835041279362031e+02
-5.737594040285048241e-02,-5.152370054878895045e-02,5.456612668782753577e-04,-6.282413783812332753e+01,-8.182204496911468539e+01,6.361910053065007560e+02
-5.737167776708498174e-02,-5.181852700173007059e-02,5.347174080213161528e-04,-6.282221632907108955e+01,-8.182105417567738925e+01,6.361838152637724306e+02
-5.772815547737205483e-02,-5.156983868568410651e-02,5.651026446098708503e-04,-6.282003341260981699e+01,-8.182241277977701088e+01,6.362599737611451474e+02
-5.773418905939516066e-02,-5.156513522382705911e-02,5.621395419987894023e-04,-6.281786150195500795e+01,-8.182116429851346595e+01,6.362520107815957999e+02
-5.814884224244813021e-02,-5.183790899739861013e-02,5.350753106904997851e-04,-6.282072385761264854e+01,-8.181984190777789934e+01,6.361995883130186940e+02
-5.743922933966207067e-02,-5.146866070591147452e-02,5.580945150180144278e-04,-6.282181371423945393e+01,-8.182414417279521501e+01,6.362103688833823298e+02
-5.805519739322848732e-02,-5.112802606519582793e-02,5.488404155215736210e-04,-6.282537756317674393e+01,-8.182143636741186299e+01,6.362837508940110638e+02
-5.754669516247319649e-02,-5.176019796772774600e-02,5.671842730395814866e-04,-6.281900291524406299e+01,-8.182217074107758492e+01,6.361895969349884581e+02
-5.769598707793746617e-02,-5.123113901733303971e-02,5.472698492387593604e-04,-6.282607613435465055e+01,-8.182160529302102248e+01,6.362835919855599514e+02
-5.757356054010382557e-02,-5.148890819238110400e-02,5.369537497564043750e-04,-6.282223278988506365e+01,-8.181847497732702834e+01,6.362174216515137459e+02
-5.774391788823466515e-02,-5.165019862692061398e-02,5.540713631591091771e-04,-6.282211367558639381e+01,-8.182262978752287097e+01,6.362282658293454460e+02
-5.782745501439620628e-02,-5.120510763646249353e-02,6.054973646415908817e-04,-6.282396716433330397e+01,-8.182479726847576273e+01,6.362614127233748604e+02
-5.758092706089075474e-02,-5.178011486659787888e-02,5.399808722673384541e-04,-6.282193697424615664e+01,-8.182115282119065114e+01,6.361965494517303341e+02
-5.820492500332611480e-02,-5.246338845913214866e-02,5.407223261373921485e-04,-6.281740843705276944e+01,-8.181996469644063552e+01,6.361291272693774772e+02
-5.806562204778488445e-02,-5.177776467695843071e-02,5.682782619268438983e-04,-6.282021918912914771e+01,-8.182335615347908231e+01,6.362253225149820537e+02
-5.782985830878378114e-02,-5.199092419276523519e-02,5.485384030853417961e-04,-6.281664299580820909e+01,-8.182219261488407369e+01,6.362046038271943189e+02
-5.753670737078522834e-02,-5.170356670603287047e-02,5.564135978707171947e-04,-6.282006999939353875e+01,-8.182470259597016593e+01,6.362072310003761686e+02
-5.744439116696805486e-02,-5.150611592571552322e-02,5.801074954657568089e-04,-6.282032355709432636e+01,-8.182411446639795827e+01,6.362387330520110709e+02
-5.758058355614606438e-02,-5.136545529696801698e-02,5.710663508714326677e-04,-6.282070025521961298e+01,-8.182379754431163121e+01,6.362343698925428725e+02
-5.788965732901999589e-02,-5.124072395531452384e-02,5.499291544469077364e-04,-6.282601313934785026e+01,-8.182193328133129739e+01,6.362704298475922542e+02
-5.800360171724765895e-02,-5.182285886604019037e-02,5.382812892347822210e-04,-6.281559090639992604e+01,-8.181970138155112693e+01,6.362036275647262755e+02
-5.761333609064193950e-02,-5.161362048584954704e-02,5.962866036939625664e-04,-6.281690447426377943e+01,-8.182466646816833133e+01,6.362133823898185483e+02
-5.725875078185049816e-02,-5.215842131855272235e-02,5.440471772911901691e-04,-6.281699721451211360e+01,-8.182372038496707489e+01,6.361466767004070562e+02
-5.757646324698469098e-02,-5.163625346616555062e-02,6.103256761877608357e-04,-6.281625766234787278e+01,-8.182742510369608624e+01,6.362177088178721078e+02
-5.791900725303089636e-02,-5.170960176611941184e-02,5.063350581287612544e-04,-6.282324304928362579e+01,-8.181678323621187587e+01,6.362047501724425729e+02
-5.755565361176158412e-02,-5.066833216731526229e-02,5.744538260110767548e-04,-6.282028376893430988e+01,-8.182075245721472356e+01,6.362993181488119490e+02
-5.769747952704157301e-02,-5.112337212018985139e-02,5.971379170814345274e-04,-6.281769926089767608e+01,-8.182232174045275030e+01,6.362920416397475947e+02
-5.802812407910869913e-02,-5.217183021867945886e-02,5.317762979261616858e-04,-6.282167480163997197e+01,-8.182043543986917200e+01,6.361883090958383491e+02
-5.774864919241341765e-02,-5.162498217805244066e-02,5.573596083434895166e-04,-6.281854295378892772e+01,-8.182374043464099600e+01,6.362263697638476287e+02
-5.781559976967138442e-02,-5.145555632890577713e-02,5.576494243451625378e-04,-6.282056571349618679e+01,-8.182324820151393396e+01,6.362285872559700692e+02
-5.798589677515332552e-02,-5.170844379903986876e-02,5.626370778533508824e-04,-6.281719776865204352e+01,-8.182365688462948583e+01,6.362242732224040083e+02
-5.752056194215996593e-02,-5.195508676376484752e-02,5.521374500978808034e-04,-6.281539079441229489e+01,-8.182106072874459812e+01,6.361563418700532111e+02
-5.750071921124338958e-02,-5.206002933069835831e-02,5.435193304159402798e-04,-6.281950278483628836e+01,-8.182425416619950909e+01,6.361553422058238993e+02
-5.767876458908121479e-02,-5.182552241424961265e-02,5.192750869383507559e-04,-6.281790900097475117e+01,-8.181920163802335821e+01,6.362039500435524815e+02
-5.804185712120451396e-02,-5.152459039655180040e-02,5.502182099012412411e-04,-6.282208317901918804e+01,-8.182036381134957992e+01,6.362309740426270537e+02
-5.708992880832295530e-02,-5.151300803012934942e-02,5.711813013195772863e-04,-6.282136797043129661e+01,-8.182268558325395702e+01,6.362162079191349449e+02
-5.755429096789497351e-02,-5.180409001265895430e-02,5.576634415850719112e-04,-6.281670999354982854e+01,-8.182035442651513790e+01,6.361977388616828648e+02
-5.810142719972905684e-02,-5.166417351645152117e-02,5.054705271590235159e-04,-6.282836804009485121e+01,-8.181691017660405407e+01,6.362019776092072334e+02
-5.716119662147538250e-02,-5.174707950126563455e-02,5.834124837756747431e-04,-6.282155814616731249e+01,-8.182664729306134177e+01,6.361789631218194927e+02
-5.789476697263195443e-02,-5.160115205423158879e-02,5.647446374573422819e-04,-6.282604154554314135e+01,-8.182122788715274453e+01,6.362232159997233794e+02
-5.772611440084861323e-02,-5.169669460528995147e-02,5.147457099035496197e-04,-6.282401265985730987e+01,-8.181906812403880735e+01,6.362350429744495841e+02
-5.786092733986991643e-02,-5.152993683067931541e-02,5.911853808720833690e-04,-6.281714121401358852e+01,-8.182465161613104954e+01,6.362469509744287279e+02
-5.794970610067558259e-02,-5.206684497377950943e-02,5.477955550281263328e-04,-6.281532721921711016e+01,-8.181933523362037874e+01,6.361779788914078608e+02
-5.828092034258804816e-02,-5.218007626284947020e-02,4.593259004842138987e-04,-6.282077433650118792e+01,-8.181498785599474388e+01,6.361985823748930216e+02
-5.748894520730896129e-02,-5.166556555705277554e-02,5.327029334773649826e-04,-6.282454835652714564e+01,-8.182315674773658998e+01,6.361910580867473755e+02
-5.729906957902747289e-02,-5.197440204807305536e-02,5.393711850278374220e-04,-6.281792905318047104e+01,-8.182280264428044347e+01,6.361618264627089729e+02
-5.722229553671014796e-02,-5.191941761071386385e-02,4.919005181046722051e-04,-6.282355437609525950e+01,-8.181646062706165878e+01,6.361583117872164621e+02
-5.815694320413340723e-02,-5.134507557424183161e-02,5.676742449789306958e-04,-6.282148075246027474e+01,-8.181860121511115835e+01,6.362684366408166170e+02
-5.782238031590136718e-02,-5.182278010544693475e-02,4.900143327585527965e-04,-6.282597555973880077e+01,-8.181485699095563291e+01,6.361796576516242112e+02
-5.816245160431677413e-02,-5.151364805529087820e-02,5.681597006701256990e-04,-6.282050753854875325e+01,-8.182187961909502860e+01,6.362540458787478883e+02
-5.789301599696793088e-02,-5.095444164724143021e-02,5.981495562770128109e-04,-6.282457856823837261e+01,-8.182432974711306883e+01,6.363140761535693173e+02
-5.734015668546597194e-02,-5.130278502728870954e-02,5.830620656550814917e-04,-6.282044648801436182e+01,-8.182211643853911198e+01,6.362444950983732497e+02
-5.788875532275099267e-02,-5.114595447170488390e-02,5.457638513728252112e-04,-6.282600177964713595e+01,-8.181832337473036887e+01,6.362574636077939658e+02
-5.745022098336348415e-02,-5.199249357670774480e-02,5.205102909159878754e-04,-6.282083987304574890e+01,-8.181798592305891304e+01,6.361609344379529603e+02
-5.732673757744988219e-02,-5.127008116854700481e-02,5.439720797134099065e-04,-6.282534757857908403e+01,-8.182315602679928190e+01,6.362363794897132721e+02
-5.756650866434433189e-02,-5.223789006959789205e-02,5.605136240911751198e-04,-6.281938208811485680e+01,-8.182259788087611696e+01,6.361320398856462361e+02
-5.721795498580739547e-02,-5.169806757314066026e-02,5.508036488559273124e-04,-6.282248830048933996e+01,-8.181848987130751993e+01,6.361502636027638573e+02
-5.794149246003427178e-02,-5.158066944096695999e-02,5.605482304146244604e-04,-6.282061197467346148e+01,-8.182053139536762387e+01,6.361947674207410728e+02
-5.761760179457093428e-02,-5.193177559976783209e-02,5.830489958158043473e-04,-6.281528131961035655e+01,-8.182424041866345021e+01,6.361997169117889825e+02
-5.798096141547198074e-02,-5.164068960977032108e-02,5.547061752937610312e-04,-6.282222626746711569e+01,-8.181969395744701501e+01,6.362183730267061037e+02
-5.747063591231167667e-02,-5.116320013920367532e-02,5.887569746603833927e-04,-6.281978732080143857e+01,-8.182169668990219691e+01,6.362647666894901022e+02
-5.755852586980775287e-02,-5.232100718451788979e-02,5.209440531769200800e-04,-6.282004486211290128e+01,-8.182066908755253110e+01,6.361550639001153513e+02
-5.774439363460126540e-02,-5.111504528319719964e-02,5.205838182515664650e-04,-6.282708598341915263e+01,-8.181926564531035240e+01,6.362735671619218465e+02
-5.783970911635502588e-02,-5.177982392527862021e-02,5.580473279899237325e-04,-6.282029186426311185e+01,-8.181912800970545163e+01,6.361781204904900733e+02
-5.780970571999526769e-02,-5.184091391027806361e-02,5.500305747399488474e-04,-6.282030736163272167e+01,-8.182200302055795760e+01,6.362190986869919698e+02
-5.769307504640960871e-02,-5.215807274401999122e-02,5.912426310537938169e-04,-6.281489112343747649e+01,-8.182345075053297023e+01,6.361561385070546066e+02
-5.752807754325707512e-02,-5.200308848171415060e-02,5.670191266812977084e-04,-6.281718521932458543e+01,-8.182337207381438304e+01,6.361782511383188421e+02
-5.771011370734428769e-02,-5.158578238529911569e-02,5.409631430237661067e-04,-6.282902447423516179e+01,-8.182338603250502729e+01,6.361921079181320238e+02
-5.737343303868705502e-02,-5.202851067774363208e-02,5.516102581840859938e-04,-6.281770574673161178e+01,-8.181954101448323513e+01,6.361483389920731497e+02
-5.799728137310396214e-02,-5.171192166610009272e-02,5.872480166109276525e-04,-6.281576255464621283e+01,-8.182381320390823021e+01,6.362023173123478728e+02
-5.794885881122027044e-02,-5.150712002271700535e-02,5.304568631958095403e-04,-6.282156945529439440e+01,-8.181730883995685133e+01,6.362467607542068890e+02
-5.768698519873566993e-02,-5.148804494813834232e-02,5.438824519631559008e-04,-6.282250932270471822e+01,-8.182114124031414804e+01,6.362262679711610645e+02
-5.792130460072673209e-02,-5.130147462998460584e-02,5.397060574679069921e-04,-6.282530827210895552e+01,-8.181877580924921745e+01,6.362563269038327007e+02
-5.792531785424483853e-02,-5.128589986230345371e-02,5.607057959987188627e-04,-6.282500610103036109e+01,-8.182162849300954122e+01,6.362497665359164785e+02
-5.777275071537986417e-02,-5.210713000373053128e-02,5.325683342288866197e-04,-6.282122321829023548e+01,-8.181953703220747798e+01,6.361533575933689235e+02
-5.760701372791868224e-02,-5.115170251616388969e-02,5.438167356510344727e-04,-6.282352227399690747e+01,-8.182010121276935877e+01,6.362508666930521031e+02
-5.841624459247943268e-02,-5.158169394731415558e-02,5.365974971413022855e-04,-6.282245265053216343e+01,-8.181921633283465667e+01,6.362510812959233135e+02
-5.765530946965681525e-02,-5.193973182250853637e-02,5.768924311156750249e-04,-6.282319484621785222e+01,-8.182778746612149234e+01,6.361555854957251768e+02
-5.780613872814939491e-02,-5.162936689902555831e-02,5.646557546490230204e-04,-6.282070519501672123e+01,-8.182236733584510091e+01,6.362322393304974639e+02
-5.788520110065074886e-02,-5.134289806927863631e-02,5.783228972203441733e-04,-6.281963804241274829e+01,-8.182078281933910091e+01,6.362773807612026076e+02
-5.794145338905774822e-02,-5.195398750625492001e-02,5.087340236800553649e-04,-6.282728889594069699e+01,-8.181730965187294657e+01,6.361679894286505714e+02
-5.760358768474194147e-02,-5.203570517520027944e-02,5.623297257986844752e-04,-6.281437669825265857e+01,-8.182192813831896672e+01,6.361900865309681876e+02
-5.720306845883852548e-02,-5.150411173151667188e-02,5.377239818416398257e-04,-6.282203050012167012e+01,-8.181964868135756319e+01,6.362003068424207868e+02
-5.751475367977756936e-02,-5.188065553907108413e-02,5.615042525150864194e-04,-6.282492881967433362e+01,-8.182360379318301113e+01,6.361838411752978573e+02
-5.801959665632962920e-02,-5.141434241400817673e-02,5.617975702703531310e-04,-6.282106579593674667e+01,-8.182203825413785125e+01,6.362227028020232638e+02
-5.774127933467444740e-02,-5.172117717666883246e-02,5.293593996155468960e-04,-6.282149675192354721e+01,-8.181879628656051295e+01,6.361952082184195660e+02
-5.761134612247800074e-02,-5.092740599606147833e-02,5.545326966228646950e-04,-6.282560026867005121e+01,-8.181975825440554217e+01,6.362681873580904721e+02
